Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
15079.5198505199,458.4177938457338,203.78614724481653,96.80946064333382,0.8577122586038322,15483.825283983077,0.6347212820647947,Cammeo
15237.199426995141,473.50410648300806,181.7454226923187,97.73521108098473,0.87486452341262,14882.491367717541,0.7059369243832894,Cammeo
11196.131459023907,378.0030281360659,149.76151637558027,83.73355617592269,0.745963275435646,12242.411163617504,0.7758811929559188,Osmancik
18623.277788785665,527.8582547316015,216.2436511478041,90.25470695329359,0.8890141137396015,15305.624879755977,0.701373438765611,Cammeo
11212.574030632215,334.68619249557764,141.99781539658125,78.18090587140718,0.7398478762109214,11638.810892439074,0.7395084485159326,Osmancik
10908.600442490884,378.0841405156204,153.87822578949846,97.22998280432726,0.7767233394159223,10931.716713811047,0.7246803770771479,Osmancik
11145.521197768241,401.37459356178374,133.7167731636051,89.69809930771342,0.7226758617400516,10086.497180643597,0.748216362692639,Osmancik
10188.999136371156,344.432675247298,157.64789619627686,92.2636985090164,0.7490449096735949,12248.797833076687,0.7066695235864118,Osmancik
14433.674726610097,460.7367351675821,189.29619131681224,107.94264679621827,0.8842711902160555,15126.923638484854,0.6244186483809344,Cammeo
10095.931710264,398.078842577422,148.7128228102687,83.52916885472632,0.7223602548323671,11737.853038160189,0.6547991690216487,Osmancik
14209.493375398206,410.2138118675433,174.19876655239517,116.2467845846956,0.841650443190388,14942.066682939558,0.6449913104665533,Cammeo
12966.458958406083,432.7206300800881,192.76826954795555,107.08303847201064,0.8970676545409745,13850.35077100288,0.6000046078268073,Cammeo
11400.481386506328,394.1966169851738,141.93017284792396,86.1754823870935,0.7989279945106386,11332.373650845308,0.6670642938206824,Osmancik
8783.181160645936,387.3572626791278,139.22603920289245,88.1851781209803,0.763813990251627,11204.62875023697,0.7355996868471184,Osmancik
13292.762291666946,470.86315348781494,189.9089363269016,98.3986720443336,0.839245818622948,14935.575437809353,0.6035561630466777,Cammeo
13252.760576215287,393.56156265936033,157.70664110571275,113.40450446023145,0.8044911298995616,14107.340850663177,0.6903674162949882,Cammeo
11466.545311450127,410.1459351518716,128.6260990264124,93.77237694584203,0.791474932872766,10073.695593912344,0.6800509731644664,Osmancik
14236.233483042948,436.92432521907403,205.70647453918232,71.2773778671835,0.8682617221223403,13174.43635970025,0.700180186005122,Cammeo
11177.750106268031,439.6085180547685,150.38888416008163,84.70935513566127,0.7453416230624268,12238.52169955671,0.6681897340038705,Osmancik
13290.114333397005,440.8500551334609,189.86321505033695,105.08725023229934,0.8505957907734932,16227.613315396033,0.7181057937223909,Cammeo
10623.699275075003,382.8149423393475,134.00245974266633,93.48071791926932,0.7179651217955342,10678.067732686059,0.6886048187602452,Osmancik
13913.5878541036,378.4750185928858,170.5797778641864,100.66990717224871,0.8316270149729307,15149.590643393814,0.6558763397330198,Cammeo
14554.524169115924,397.19101120438177,192.12575370459857,86.79977488779294,0.8222075870693321,12897.719690800937,0.6334014118684628,Cammeo
15204.23947747043,419.6765475633038,207.41240181067778,105.159392177041,0.8101892388066014,15113.602952195057,0.7392945843173091,Cammeo
14388.99962298613,463.291359571017,180.85731696761076,97.88869761172306,0.8516698385226268,13436.042734275397,0.6562082955761065,Cammeo
10997.596159081146,354.7147999033566,142.8535807777937,85.6760411655429,0.7943774120344816,11911.535596810427,0.7480666884434235,Osmancik
9168.85512166165,372.0468725825686,149.7092059935637,73.23608359015,0.7592568182764827,11121.84970136454,0.6688910961571252,Osmancik
11496.199187363316,330.73536686348586,142.92801322287167,84.08158200992749,0.7037784506595679,9673.345163769085,0.6561467333374836,Osmancik
12857.702343537732,347.51318832622064,161.3425384153378,95.03470688605871,0.7867152151001122,11390.18769520719,0.6712766596425478,Osmancik
14949.995232755524,439.08559891386926,187.83868666417578,114.10932379746271,0.8476335733301099,14660.612004742257,0.7395597630253988,Cammeo
11451.325130828232,440.4224222992711,222.35962319898255,87.65651128120078,0.8590637833994638,13861.500128715265,0.7299152318066752,Cammeo
15146.170784601485,474.08221586057186,215.53322416952858,112.61921500713991,0.8871414034190854,12981.886583351685,0.6865321801966813,Cammeo
11338.552876285914,348.34372338506364,144.91681701926188,89.05616217708285,0.7098546851412942,11664.812433838339,0.6954829320077887,Osmancik
13417.563742605076,445.45551151144576,177.46979420110364,107.09451817139039,0.8529659723945621,15346.978588741358,0.6252305483649777,Cammeo
11051.66097685108,371.01359175345624,143.15231483759865,83.36098668908227,0.7436046974118579,11962.838294776175,0.6920694836306979,Osmancik
15954.33865468555,419.15068731477146,186.2696331072468,102.53739661494573,0.8546430316077848,15736.884060175513,0.6497957257103768,Cammeo
11879.417041137403,341.5233963776858,128.14696716846603,83.63691387689443,0.7446772158839606,13140.786074185284,0.7378794575791883,Osmancik
13364.287755479554,493.21343266176984,186.11436781268947,91.7240977935128,0.8966047505128677,13712.380933013439,0.6995285390870178,Cammeo
12564.552051103195,446.95905871328637,163.9042933183285,108.8404539636105,0.8003819922658584,16433.420001936705,0.7251857685383442,Cammeo
11782.13000153146,388.12081268018295,136.8943008788552,88.2018868442142,0.7504263460793031,12567.912913587861,0.7692609321771746,Osmancik
11511.49957536186,328.04750861231037,160.28042976291067,79.7410195680422,0.7262510290483165,10488.882106152245,0.7176479753972516,Osmancik
15770.427460339462,437.78091523358984,162.9702934362997,117.75310892609511,0.8037571090398907,15225.581368874058,0.6085020648248753,Cammeo
12012.637409644072,391.36474428992256,150.97534106467438,87.88314716014465,0.7410023786741743,13871.61051992713,0.7725316978840675,Osmancik
15520.293379023948,479.73271603523557,215.08858580256555,98.62551485372308,0.8521459638721472,14520.303834134484,0.7448620814729621,Cammeo
10167.938695150144,364.6517568421951,120.02326779008473,86.26379449801162,0.7965770443884288,11450.421312139153,0.720269185563063,Osmancik
11425.843658629828,379.607204819793,165.06484331351876,89.6991335984481,0.7511525640809493,8621.156435038823,0.6742456540676888,Osmancik
12589.838978180684,421.0826295313877,159.05679957681372,89.70284710510188,0.7570187215799804,10807.242527705028,0.7324433451659053,Osmancik
10840.637767854094,379.5809313312647,150.40809715473776,94.62061204180182,0.7219059173059883,9699.439934400392,0.6526936795625227,Osmancik
13705.534260796556,353.9612076642795,198.9213151249793,108.40620026504553,0.8646458741637931,13181.9352620197,0.6700039681326613,Cammeo
10684.91326880589,375.1236548396955,147.62165188344335,81.57076378466773,0.7066991094395847,9597.418288060066,0.7504118096380465,Osmancik
11532.006198821942,391.04141246257683,142.43970024559326,79.08777073581413,0.7089339902291867,11184.535521680014,0.7115784176527142,Osmancik
10280.890548550813,366.634888715387,161.2497299100831,89.0134803613503,0.7805905842533442,11870.672319196894,0.7735702624880807,Osmancik
11823.279915677706,381.2472410322439,154.61042486407075,88.33972071857036,0.7749725746783543,11793.333999616085,0.7407652433355726,Osmancik
12259.2332397868,427.0425574213439,149.902641580659,84.07912244861409,0.7350642691457147,10423.17507715252,0.7926412027798752,Osmancik
15098.482541242489,441.6255640183902,205.45425181047764,101.76441555277225,0.8713046050634319,12759.812460359777,0.6010316943329473,Cammeo
13676.71179866653,402.07944398335025,202.90710232539618,95.34689543219946,0.8437661328148204,14431.87421424929,0.710122688856247,Cammeo
13731.84465760898,411.1148876443222,175.15557795144494,88.20960208840198,0.8057844449447161,16403.43041037817,0.6713394287733012,Cammeo
11103.438129308106,364.91813543699925,132.03290825785626,81.7001679048965,0.7859747805685067,9674.62635238861,0.6767943315131449,Osmancik
13086.047049537114,364.30505287772405,155.9364678453004,90.27560992890889,0.7827581217480702,10922.473480472658,0.651380134643807,Osmancik
14428.418583158056,416.7577383836695,191.2274403782135,102.1319662823769,0.8918426432145409,15110.047866751083,0.7462035894072827,Cammeo
12029.457481598358,343.715903452713,157.82767381932277,87.47915823504508,0.7335609244240902,10898.191055975727,0.7806915482181737,Osmancik
15642.357869038819,399.072523808649,160.50465115935998,90.80615408413577,0.8734443932075592,14979.353091512776,0.7120617400693543,Cammeo
10786.543220649562,375.86208777892443,138.50917253981746,90.46578411831047,0.7199571615895939,9649.475795920698,0.6902414030680335,Osmancik
12887.6834341063,436.97448695048905,198.37490368782585,116.39964529371393,0.847690010646797,15164.029715085873,0.7006639735628964,Cammeo
14223.745177723313,499.30763935782056,181.6961763743801,89.32197078420806,0.8241977130317045,13876.659142380984,0.7236707276406824,Cammeo
10851.030690232703,401.39302908122687,156.03902477699407,78.929877936517,0.7074074907210447,11242.244424607483,0.7091125472765049,Osmancik
9312.655652889289,366.31984482840977,140.10465299478287,78.39110406628366,0.7870024925520166,9808.432620654039,0.711936678438382,Osmancik
14803.607058596046,417.1966093469539,180.22964659312257,96.30389663956366,0.8396553681989963,16613.746589970684,0.6261970778844494,Cammeo
9885.953549838006,311.0780958951281,169.395600512663,85.98783847331676,0.7119746788500532,9435.529217631725,0.6975026534025389,Osmancik
10184.624371683878,378.3495918509653,143.2032649054233,87.67550811878817,0.715737158334991,12373.284715436175,0.7801031958673037,Osmancik
10035.462205089809,397.290141661632,174.50483583513457,88.45773352607404,0.7805093376799527,9514.279217064632,0.7795237175694227,Osmancik
11764.029781572859,443.96175055053936,141.2043732105149,84.88583717640489,0.7448632591617734,12360.317965361128,0.7595771981039491,Osmancik
12502.66018164218,431.8729429949645,168.7942825464253,91.56753404683809,0.8162699743808566,15657.321751087462,0.6398892675948178,Cammeo
10240.296882519713,357.6079103617245,150.2325748523763,90.59135748064631,0.7771224815290404,10627.064396544956,0.7161844503637576,Osmancik
11361.661061247016,330.9448735968584,158.78346603011815,90.21864270541344,0.743778147729962,11974.06981574162,0.6847023069800225,Osmancik
15117.536142939438,443.5249213551013,179.92564948092922,103.67365506816178,0.8317586795261117,14195.269859588781,0.6934034311424696,Cammeo
14949.238336451655,428.38102178218753,206.58288899436977,101.13270410537764,0.8738597458132331,15213.548985912574,0.6985545747351161,Cammeo
14910.76306459192,504.1320752806609,208.71613109010602,99.0946671769584,0.8447673425410419,11632.76412577121,0.7240953224605868,Cammeo
14133.10710765184,387.80471597341926,196.5448550451105,110.88748619704185,0.8476436986343792,14942.765981320646,0.6355399987359973,Cammeo
13957.008753068058,473.0770949505665,191.15232836590383,102.9355793216663,0.8788932471776008,15629.902883706056,0.6225708406508996,Cammeo
12225.773611559087,361.13421999490845,187.4105905008877,93.97787939638219,0.8552500967407889,14329.085625626833,0.6476324550386382,Cammeo
13216.004920911546,429.7846827058671,178.45040153412037,105.01094169939844,0.8593560935378787,15017.30516493085,0.6726030858764106,Cammeo
10643.326865820129,400.8194367430738,135.66972718689252,78.21547521575593,0.7483066245193303,12087.042406446433,0.6707978793669955,Osmancik
14794.556809425256,406.58622565159595,187.71295245429184,99.16894427371305,0.8029169763645265,13799.50558694944,0.6627217182244199,Cammeo
11872.31538002845,385.18106641423515,130.4239786749951,74.8113156112272,0.7765106591633131,13926.764476077205,0.6788872448687792,Osmancik
12218.194711754257,428.52287381844354,161.4156749315938,89.44817677473833,0.7959024175972966,11195.377187529157,0.653664032441095,Osmancik
12239.58400644156,424.1866660807641,144.48411873272403,85.67614780652262,0.7345620168900789,10201.71506183561,0.7308471311675181,Osmancik
12559.64431153307,480.70636081876495,180.26083682400989,90.72646865809426,0.8569539779567104,14747.826268644532,0.7372591098775834,Cammeo
10176.064513028,344.99334415659195,147.40847375579722,93.23015193138784,0.7250482946749763,10201.86254717984,0.7301330614896872,Osmancik
14714.188430524297,516.3738976074231,197.94539131535097,100.76851882958768,0.8353050391600303,12680.901972757476,0.6639181856928346,Cammeo
10922.778954776955,396.72704233605873,136.96734501458297,87.44194501225083,0.7089009734896008,10373.996204945033,0.7455571330255442,Osmancik
12570.435803356822,467.9233904307142,204.7264823048739,89.9345743472036,0.8120207229120576,12438.221694090655,0.6538813120474035,Cammeo
9031.076857583917,421.06330249250834,153.53965746850585,75.92935714554916,0.7051966098131179,10891.043087324162,0.6801704813885566,Osmancik
11889.512616292262,457.3699895570805,185.8478005016662,119.58347454220593,0.8011417983454074,15598.705362539618,0.6908995450906538,Cammeo
10893.662997468686,335.88411622312907,151.34158989844065,75.408388816049,0.7945122448744887,9908.215750006264,0.754404711048367,Osmancik
13160.329390408897,467.8608467880588,186.8646511407096,105.21122428379338,0.8548858665077356,16083.346897997226,0.6440030132161515,Cammeo
13757.368817079327,424.21570791121985,197.12047349319928,108.95038314076116,0.8038929963325668,15918.274552741757,0.6060387004513847,Cammeo
9715.415734300032,395.7473218858227,156.1687506290973,74.00932140081072,0.7931731424753825,10532.509205711931,0.7109123198839656,Osmancik
13424.990914585653,471.59099427585653,201.57548065972517,99.78632705651565,0.8706976487455717,14412.668222935838,0.6664197204815606,Cammeo
11373.348559711398,381.94062740070774,143.21308358551212,84.26434573916588,0.7623172424532187,11675.337426741236,0.6523757106417312,Osmancik
12807.196643637884,345.69225217404295,151.6240601747075,86.86294469941518,0.7315935822385636,10949.269008955796,0.6619382221058064,Osmancik
11313.132140013155,377.5469913310989,157.01176999722372,93.56864400322245,0.7359824900636567,9561.335665109915,0.7857982742564135,Osmancik
12384.532047593906,403.8745087220056,139.86811155380315,86.90843963018992,0.7619121400046697,11008.238705482778,0.7636203576084655,Osmancik
11444.198327290673,354.61892635102146,151.2298157058985,74.67550862443025,0.7159394884771402,11337.090960391159,0.7597557909084728,Osmancik
10964.992389993764,399.3495856801434,166.66829235555315,81.74031914166719,0.7483796896582796,11376.270877886882,0.6810923783824604,Osmancik
10888.491172857057,406.1288970884964,139.4608409661184,79.08183068821626,0.7627958735342908,9949.552039098337,0.6814278836468799,Osmancik
14975.434542606752,461.1327350452184,194.01088471107855,110.76007138598598,0.8787549085858779,13178.311932850553,0.7389695696934278,Cammeo
11131.927966771957,333.3105212371154,155.0121690268728,93.95395934051277,0.7191105622691145,10605.419269768498,0.7426590386092692,Osmancik
15566.574568585194,501.2737815787454,190.1552892976507,97.31469352094167,0.8950459170575296,14688.354183025958,0.6412858771555512,Cammeo
13738.782556127335,452.52513423354566,189.62459561882284,95.1693894831656,0.8036018818291427,17115.951579410994,0.688252833147473,Cammeo
15839.286695603094,399.37023540011074,198.68937249401634,108.10808273159782,0.8303942512255028,14303.910974963295,0.634499063094486,Cammeo
15343.489893721493,490.4165862457719,183.43812549514885,104.07052287124534,0.8641734397298558,15095.90271461693,0.6485295618728237,Cammeo
11697.47454164115,486.1746262541623,187.1397639885498,97.08188731084456,0.8211994054698658,14069.299101861681,0.6246608293618318,Cammeo
12303.507931934759,330.1340465864478,146.96684093884576,80.61675756634452,0.7770437802792337,9578.915659930615,0.762011496169724,Osmancik
13224.112538908968,520.1359320706861,168.7245140060045,107.25095786847997,0.8277852776089712,14879.850546824286,0.7377596313122337,Cammeo
14482.054066518729,531.8351069238208,175.40396588677666,82.51468026761819,0.8001473822086311,13912.842680992491,0.6360797377770223,Cammeo
12176.756040855184,422.02404444672226,208.41503488709938,105.11202599524981,0.8943701592820221,14018.339471832962,0.6009568565109886,Cammeo
14929.560864115205,488.01239517635963,189.16346383513442,113.14914453584048,0.8161671436236962,16475.0691007343,0.6518709147615638,Cammeo
13124.77140301696,409.00983074322176,152.51364100377327,77.0512838752477,0.7946902899460517,12054.443600469262,0.7667557856818237,Osmancik
13052.972024501663,371.6584425783412,153.46473603611804,73.88561015831208,0.730336428221417,10206.20942780604,0.7045588281703526,Osmancik
15827.748892723588,419.9351996042034,213.13164928851813,103.51448207541583,0.8113303504727465,13815.877786527353,0.7068205568820908,Cammeo
10612.300083591439,381.6002009437656,155.7689349572158,81.91461895217722,0.7909586695053777,11694.178962183603,0.7862656321808398,Osmancik
14220.010406886022,468.95151806555594,205.59857031094114,97.90778126255472,0.8901940196749151,14244.593441543473,0.7482631490945222,Cammeo
12100.821398422606,363.21637453524346,134.31156261322843,82.89802601850796,0.7857029028330578,10860.110010879753,0.7243480881324871,Osmancik
11046.93490206037,396.22810054201875,159.26155412682795,84.44293237359913,0.7586767907844592,10352.559462333182,0.6947675991721641,Osmancik
13613.52618055319,462.9327186875362,171.58588277294513,104.23599065593461,0.8019327630917601,13029.84503407631,0.6988076458090533,Cammeo
12796.964762434629,437.17014825002093,151.13436561782635,93.29379790923355,0.8416565828482293,13003.681691294641,0.6290153014434724,Cammeo
13518.535433736997,444.49193760256065,187.62205640459544,83.37508011964326,0.8966845499799285,13514.233310446132,0.7239097026822429,Cammeo
11995.58151400203,318.2413138706093,162.08588640716002,99.27820031348077,0.7282667360541158,11828.645434270484,0.7013712828779457,Osmancik
13067.906338163551,382.20599577697465,159.16632421960108,81.4779263649088,0.77663040711189,10091.05077328964,0.7377792178089281,Osmancik
11496.873590507597,446.0645352163156,152.5272100715717,81.56921659515142,0.7866855213027066,11907.160685265011,0.7264603265005906,Osmancik
12081.984809249941,430.69750157483946,155.87105442091593,85.36863377306521,0.7078536242792798,10012.691222963547,0.7077438083956336,Osmancik
13272.434720446881,391.8025798384549,143.3629221970304,81.32188307335619,0.7909443664036632,11180.07423804019,0.7158007545204573,Osmancik
12628.435642603252,452.60391454228045,210.46210644960766,101.79581781939598,0.814696270958821,13905.507848387173,0.6825995069161277,Cammeo
14781.669501566957,475.9654445740828,203.42386565416663,108.47421677150422,0.8007841590771917,14260.117035047395,0.6272668300826043,Cammeo
14144.354758054278,485.81936724564304,185.15980241736796,88.06074993600944,0.8728981061655817,14738.984871219256,0.6188932794569038,Cammeo
14090.965469832472,419.8343693299173,186.79835693604687,109.53136633913245,0.8331564699067194,17051.363347690032,0.6125287372020028,Cammeo
14618.057223567257,376.72282368465113,168.9609209230046,98.67366253617426,0.8469988268157937,12060.481482145564,0.661975877581158,Cammeo
10197.175556049158,407.4771395642642,159.8391030316228,75.24572426782245,0.711054316630858,13608.043622001422,0.7461509085981052,Osmancik
14110.112931842603,400.85655016880634,212.51139685951466,92.65408423201951,0.8089289524525574,15894.871462095816,0.6992870448955517,Cammeo
13649.967500248067,423.82733499582366,174.65811152202392,88.80382566710989,0.8603493096043379,16020.466990156105,0.6580983776962971,Cammeo
9985.240506814147,392.9301113024501,154.60122037684374,78.56841268218015,0.7427669085824169,9005.628317204495,0.7440887600953968,Osmancik
9939.394933603398,392.6009309824319,156.53064422808416,68.3128169781333,0.7465486972439699,10640.196466691232,0.7115757232022535,Osmancik
9657.872251514886,378.07326703524836,142.25313513557526,85.74383397223528,0.7994564256684525,11046.354961624025,0.7733971890790834,Osmancik
11692.85575581781,438.889263933384,150.67036727813397,83.9265583145846,0.7603803078843754,10946.725057423728,0.7064467725432497,Osmancik
9317.341305877315,367.8188577762289,161.9333685061069,80.13595085650141,0.7729240249097569,11989.078139699339,0.7910595550918317,Osmancik
14495.337112323798,464.25720910767586,226.59628609508908,99.77131937701118,0.8371739294906331,14504.38815857631,0.6492269224196417,Cammeo
10428.253958043939,422.9190056263113,156.1218896269822,93.23552444741632,0.7028191340447222,11590.680239968073,0.6824203718466382,Osmancik
14646.692052421591,448.7559882845618,220.09139332238684,110.70150238316427,0.8403601002361591,16304.839111670983,0.6534894263979308,Cammeo
13049.812095785926,430.5321867723942,169.62079673433024,86.98660114012706,0.7279673856546443,12249.881066773673,0.6654720141317542,Osmancik
15627.488034284988,443.6769850791379,173.20495158060785,97.18672442881787,0.8740904056152071,14811.22585069599,0.6278599608007778,Cammeo
15568.571305138914,526.7608610115757,210.6356021996743,114.12220555415429,0.8404289747254869,13305.707535068077,0.6851961445974121,Cammeo
10163.07929620372,360.9076884109598,156.9357422836747,91.1660016769503,0.7191277371037397,12112.060953897779,0.7434111914566217,Osmancik
10209.100618332446,397.2937037553868,146.95588706949144,86.61322324103404,0.7865645036372733,9960.855827153353,0.6771875383327328,Osmancik
10902.084753557096,412.82539962934436,143.2613070440325,93.97899374962527,0.7085408482808265,9458.083593501431,0.6829584125165595,Osmancik
12923.294754217002,423.2539221406321,208.28142777545975,102.33216131263502,0.8186135897753348,16426.16242320138,0.7306032683186159,Cammeo
11140.98269961206,372.0907713983678,156.62263166186585,85.6626605641448,0.790841010726857,11502.739970485914,0.6911017670578321,Osmancik
14485.978053153147,403.7335561260711,166.6615653069456,110.01046092567141,0.8622343264617246,14216.540335989914,0.6462702422234226,Cammeo
